Date,access1-0.1.rcp45,access1-0.1.rcp85,access1-3.1.rcp45,access1-3.1.rcp85,bcc-csm1-1.1.rcp26,bcc-csm1-1.1.rcp45,bcc-csm1-1.1.rcp60,bcc-csm1-1.1.rcp85,bcc-csm1-1-m.1.rcp45,bcc-csm1-1-m.1.rcp85,canesm2.1.rcp26,canesm2.2.rcp26,canesm2.3.rcp26,canesm2.4.rcp26,canesm2.5.rcp26,canesm2.1.rcp45,canesm2.2.rcp45,canesm2.3.rcp45,canesm2.4.rcp45,canesm2.5.rcp45,canesm2.1.rcp85,canesm2.2.rcp85,canesm2.3.rcp85,canesm2.4.rcp85,canesm2.5.rcp85,ccsm4.1.rcp26,ccsm4.2.rcp26,ccsm4.3.rcp26,ccsm4.4.rcp26,ccsm4.5.rcp26,ccsm4.1.rcp45,ccsm4.2.rcp45,ccsm4.3.rcp45,ccsm4.4.rcp45,ccsm4.5.rcp45,ccsm4.1.rcp60,ccsm4.2.rcp60,ccsm4.3.rcp60,ccsm4.4.rcp60,ccsm4.5.rcp60,ccsm4.1.rcp85,ccsm4.2.rcp85,ccsm4.3.rcp85,ccsm4.4.rcp85,ccsm4.5.rcp85,cesm1-bgc.1.rcp45,cesm1-bgc.1.rcp85,cesm1-cam5.1.rcp26,cesm1-cam5.2.rcp26,cesm1-cam5.3.rcp26,cesm1-cam5.1.rcp45,cesm1-cam5.2.rcp45,cesm1-cam5.3.rcp45,cesm1-cam5.1.rcp60,cesm1-cam5.3.rcp60,cesm1-cam5.1.rcp85,cesm1-cam5.2.rcp85,cesm1-cam5.3.rcp85,cmcc-cm.1.rcp45,cmcc-cm.1.rcp85,cnrm-cm5.1.rcp45,cnrm-cm5.1.rcp85,cnrm-cm5.2.rcp85,cnrm-cm5.4.rcp85,cnrm-cm5.6.rcp85,cnrm-cm5.10.rcp85,csiro-mk3-6-0.1.rcp26,csiro-mk3-6-0.2.rcp26,csiro-mk3-6-0.3.rcp26,csiro-mk3-6-0.4.rcp26,csiro-mk3-6-0.5.rcp26,csiro-mk3-6-0.6.rcp26,csiro-mk3-6-0.7.rcp26,csiro-mk3-6-0.8.rcp26,csiro-mk3-6-0.9.rcp26,csiro-mk3-6-0.10.rcp26,csiro-mk3-6-0.1.rcp45,csiro-mk3-6-0.2.rcp45,csiro-mk3-6-0.3.rcp45,csiro-mk3-6-0.4.rcp45,csiro-mk3-6-0.5.rcp45,csiro-mk3-6-0.6.rcp45,csiro-mk3-6-0.7.rcp45,csiro-mk3-6-0.8.rcp45,csiro-mk3-6-0.9.rcp45,csiro-mk3-6-0.10.rcp45,csiro-mk3-6-0.1.rcp60,csiro-mk3-6-0.2.rcp60,csiro-mk3-6-0.3.rcp60,csiro-mk3-6-0.4.rcp60,csiro-mk3-6-0.5.rcp60,csiro-mk3-6-0.6.rcp60,csiro-mk3-6-0.7.rcp60,csiro-mk3-6-0.8.rcp60,csiro-mk3-6-0.9.rcp60,csiro-mk3-6-0.10.rcp60,csiro-mk3-6-0.1.rcp85,csiro-mk3-6-0.2.rcp85,csiro-mk3-6-0.3.rcp85,csiro-mk3-6-0.4.rcp85,csiro-mk3-6-0.5.rcp85,csiro-mk3-6-0.6.rcp85,csiro-mk3-6-0.7.rcp85,csiro-mk3-6-0.8.rcp85,csiro-mk3-6-0.9.rcp85,csiro-mk3-6-0.10.rcp85,ec-earth.8.rcp26,ec-earth.12.rcp26,ec-earth.2.rcp45,ec-earth.8.rcp45,ec-earth.12.rcp45,ec-earth.6.rcp85,ec-earth.8.rcp85,ec-earth.12.rcp85,fgoals-g2.1.rcp26,fgoals-g2.1.rcp45,fgoals-g2.1.rcp85,fgoals-s2.2.rcp45,fgoals-s2.2.rcp85,fgoals-s2.3.rcp85,fio-esm.1.rcp26,fio-esm.2.rcp26,fio-esm.3.rcp26,fio-esm.1.rcp45,fio-esm.2.rcp45,fio-esm.3.rcp45,fio-esm.1.rcp60,fio-esm.2.rcp60,fio-esm.3.rcp60,fio-esm.1.rcp85,fio-esm.2.rcp85,fio-esm.3.rcp85,gfdl-cm3.1.rcp26,gfdl-cm3.1.rcp45,gfdl-cm3.1.rcp60,gfdl-cm3.1.rcp85,gfdl-esm2g.1.rcp26,gfdl-esm2g.1.rcp45,gfdl-esm2g.1.rcp60,gfdl-esm2g.1.rcp85,gfdl-esm2m.1.rcp26,gfdl-esm2m.1.rcp45,gfdl-esm2m.1.rcp60,gfdl-esm2m.1.rcp85,giss-e2-h-cc.1.rcp45,giss-e2-r.1.rcp26,giss-e2-r.1.rcp45,giss-e2-r.2.rcp45,giss-e2-r.3.rcp45,giss-e2-r.4.rcp45,giss-e2-r.5.rcp45,giss-e2-r.1.rcp60,giss-e2-r.1.rcp85,giss-e2-r-cc.1.rcp45,hadgem2-ao.1.rcp26,hadgem2-ao.1.rcp45,hadgem2-ao.1.rcp60,hadgem2-ao.1.rcp85,hadgem2-cc.1.rcp45,hadgem2-cc.1.rcp85,hadgem2-es.1.rcp26,hadgem2-es.2.rcp26,hadgem2-es.3.rcp26,hadgem2-es.4.rcp26,hadgem2-es.1.rcp45,hadgem2-es.2.rcp45,hadgem2-es.3.rcp45,hadgem2-es.4.rcp45,hadgem2-es.1.rcp60,hadgem2-es.2.rcp60,hadgem2-es.3.rcp60,hadgem2-es.4.rcp60,hadgem2-es.1.rcp85,hadgem2-es.2.rcp85,hadgem2-es.3.rcp85,hadgem2-es.4.rcp85,inmcm4.1.rcp45,inmcm4.1.rcp85,ipsl-cm5a-lr.1.rcp26,ipsl-cm5a-lr.2.rcp26,ipsl-cm5a-lr.3.rcp26,ipsl-cm5a-lr.1.rcp45,ipsl-cm5a-lr.2.rcp45,ipsl-cm5a-lr.3.rcp45,ipsl-cm5a-lr.4.rcp45,ipsl-cm5a-lr.1.rcp60,ipsl-cm5a-lr.1.rcp85,ipsl-cm5a-lr.2.rcp85,ipsl-cm5a-lr.3.rcp85,ipsl-cm5a-lr.4.rcp85,ipsl-cm5a-mr.1.rcp26,ipsl-cm5a-mr.1.rcp45,ipsl-cm5a-mr.1.rcp60,ipsl-cm5a-mr.1.rcp85,ipsl-cm5b-lr.1.rcp45,ipsl-cm5b-lr.1.rcp85,miroc-esm.1.rcp26,miroc-esm.1.rcp45,miroc-esm.1.rcp60,miroc-esm.1.rcp85,miroc-esm-chem.1.rcp26,miroc-esm-chem.1.rcp45,miroc-esm-chem.1.rcp60,miroc-esm-chem.1.rcp85,miroc5.1.rcp26,miroc5.1.rcp45,miroc5.1.rcp60,miroc5.1.rcp85,mpi-esm-lr.1.rcp26,mpi-esm-lr.2.rcp26,mpi-esm-lr.3.rcp26,mpi-esm-lr.1.rcp45,mpi-esm-lr.2.rcp45,mpi-esm-lr.3.rcp45,mpi-esm-lr.1.rcp85,mpi-esm-lr.2.rcp85,mpi-esm-lr.3.rcp85,mpi-esm-mr.1.rcp26,mpi-esm-mr.1.rcp45,mpi-esm-mr.1.rcp85,mri-cgcm3.1.rcp26,mri-cgcm3.1.rcp45,mri-cgcm3.1.rcp85,noresm1-m.1.rcp26,noresm1-m.1.rcp45,noresm1-m.1.rcp60,noresm1-m.1.rcp85,noresm1-me.1.rcp26,noresm1-me.1.rcp45,noresm1-me.1.rcp60,noresm1-me.1.rcp85
2/1/61,1.418,2.885,4.02,3.157,0.342,3.004,2.372,3.743,4.094,0.349,0.663,4.206,5.223,1.658,3.25,3.072,0.799,0.747,1.046,1.35,2.545,2.959,0.373,4.219,1.266,2.087,2.883,1.116,4.172,0.567,2.153,0.455,5.869,4.595,1.589,1.063,2.537,0.302,1.863,1.575,0.997,4.759,3.555,4.682,0.366,2.509,2.318,3.708,5.608,2.684,0.343,0.762,0.194,0.251,0.136,1.508,2.387,2.684,1.06,2.078,3.411,3.023,4.441,0.727,0.144,0.716,0.882,0.279,2.707,2.182,3.024,2.191,2.044,0.799,1.496,1.924,2.501,1.787,1.333,1.984,0.331,2.354,8.668,0.361,4.893,5.428,2.765,2.194,0.205,1.007,2.854,0.511,3.577,0.08,2.007,2.7,1.164,0.25,5.184,2.375,1.732,1.739,1.533,0.541,0.659,3.695,4.807,2.317,2.44,0.399,2.07,2.644,1.299,2.979,1.916,2.792,0.874,2.543,2.977,1.215,2.316,0.093,0.159,1.03,0.416,2.342,3.143,0.16,2.226,0.365,1.189,1.327,1.548,1.362,1.293,1.713,1.028,0.959,3.213,3.52,1.128,5.429,1.649,2.138,6.194,3.382,2.531,2.601,3.524,2.541,1.022,1.854,2.488,1.886,3.18,1.961,1.253,2.005,1.826,5.563,1.297,0.263,1.501,4.754,0.69,3.903,1.812,1.329,2.446,2.192,1.82,0.716,1.74,2.477,2.297,1.01,1.801,0.605,0.327,0.924,1.379,1.591,1.555,1.855,0.67,2.625,2.685,3.232,1.953,1.923,0.254,1.583,0.08,0.431,2.077,3.871,2,1.491,1.349,1.21,0.999,1.759,2.695,1.663,5.334,2.921,2.828,0.333,1.295,0.379,5.121,0.661,3.427,3.752,0.08,0.566,2.979,2.286,1.847,2.216,1.493,3.224,1.01,3.177,2.633,4.28,2.936,2.271,2.448,2.94,2.393
3/1/61,1.589,2.018,2.862,1.301,1.024,1.208,0.302,1.79,1.335,1.035,0.593,2.345,0.497,0.841,1.457,0.67,2.398,0.347,1.177,2.193,0.625,3.451,1.375,2.051,0.802,1.955,0.497,0.648,0.346,0.846,2.172,1.336,2.497,0.293,1.812,0.77,0.994,0.28,0.403,0.501,0.926,1.358,1.368,0.895,0.186,2.389,2.901,2.875,2.324,0.799,0.799,1.846,0.673,0.235,0.914,0.197,0.732,0.799,1.197,0.51,3.771,2.647,2.235,1.357,1.062,1.354,1.554,1.851,5.097,0.291,2.173,0.681,1.931,1.833,1.428,1.056,1.598,0.929,1.348,1.994,1.329,2.436,2.119,1.045,1.464,0.894,1.494,1.665,0.396,0.5,0.808,0.66,2.184,0.89,3.383,1.354,1.345,0.926,1.637,0.973,0.928,0.338,1.54,2.226,1.011,1.196,0.692,1.164,0.236,1.362,0.665,0.717,0.541,0.581,0.693,1.495,2.44,2.245,1.678,0.453,0.899,0.709,0.344,2.669,1.709,3.188,1.507,1.967,1.545,0.527,2.353,0.97,0.168,0.52,1.535,1.782,1.088,0.813,0.355,3.519,0.496,0.616,1.988,1.952,2.069,3.746,1.511,1.12,1.241,0.598,1.347,2.178,1.729,2.32,1.334,0.268,2.37,2.01,0.683,1.963,2.479,0.418,3.03,0.543,2.327,0.551,2.201,1.653,0.8,2.621,0.952,0.402,0.227,3.335,2.044,0.484,1.881,0.215,0.496,1.893,1.97,1.865,0.367,0.442,2.078,1.621,1.596,2.198,0.626,0.601,1.206,0.942,2.061,1.333,0.928,1.469,1,1.576,2.212,2.954,1.858,0.152,1.008,0.928,0.461,1.204,0.311,0.157,2.592,0.687,3.379,2.256,2.257,0.184,2.231,1.511,1.75,0.199,1.44,0.469,2.79,0.411,1.207,0.771,2.807,2.253,0.952,2.298,0.498,0.428,0.785
4/1/61,1.113,2.603,3.065,2.133,1.982,2.189,1.082,1.893,1.338,2.591,1.165,0.163,4,1.24,1.288,1.398,2.226,0.256,2.405,2.231,3.715,2.894,2.065,1.267,2.992,0.436,3.096,2.23,4.434,4.027,2.641,4.056,2.903,1.424,2.196,1.071,2.717,8.995,2.203,1.031,7.589,2.769,2.392,0.483,2.907,0.526,2.6,1.837,4.083,3.023,0.104,1.551,2.232,2.748,1.869,1.185,0.246,3.023,3.379,3.39,1.49,7.367,0.836,3.836,2.905,1.297,3.116,1.169,3.205,0.347,8.12,3.136,4.148,2.872,2.022,1.719,1.665,2.844,1.195,3.317,2.364,3.203,2.247,6.696,6.402,3.256,1.161,1.27,1.161,0.777,2.228,2.455,1.28,1.689,1.047,4.589,1.557,1.035,0.953,4.219,0.548,1.6,0.105,1.318,1.018,2.86,2.928,5.638,2.388,4.164,2.501,2.156,7.631,0.411,0.172,4.053,1.717,1.072,4.108,0.166,3.589,0.728,1.457,0.542,1.285,0.377,2.259,1.302,0.456,0.558,2.991,0.619,0.354,1.385,2.837,4.195,2.244,0.799,2.159,3.85,0.745,2.222,1.601,1.174,1.147,0.264,0.955,1.61,2.856,1.052,0.596,1.375,0.107,0.877,4.094,2.189,0.109,0.218,3.047,2.897,3.05,1.216,0.656,1.683,0.461,1.328,1.321,0.269,1.311,5.442,5.732,2.28,0.71,5.547,3.84,5.009,0.536,4.154,5.849,1.682,0.789,0.484,1.683,12.028,2.666,1.728,1.597,0.187,1.981,1.105,2.566,1.239,1.958,0.936,2.258,1.098,1.693,0.905,1.173,3.432,1.081,3.321,0.441,1.112,2.004,2.262,2.344,1.652,1.98,1.534,2.552,1.207,1.049,0.72,2.884,1.323,3.134,2.263,1.951,0.367,3.518,1.609,1.695,1.764,1.867,2.566,3.399,2.665,0.93,1.853,1.77
5/1/61,0.68,6.364,4.759,3.845,6.2,6.14,4.172,2.011,7.111,2.981,1.914,4.995,7.793,0.582,2.02,4.717,2.44,4.231,5.354,1.15,1.591,3.856,1.306,6.131,1.393,4.175,2.407,4.176,5.506,4.718,3.95,4.466,0.904,3.129,2.994,0.659,2.316,1.876,1.561,1,0.995,6.671,11.171,4.347,3.688,3.02,3.831,5.506,4.525,11.647,3.166,9.563,4.653,5.369,4.043,3.959,4.45,11.647,3.856,1.977,2.964,4.464,4.219,6.294,1.858,3.832,3.308,3.443,2.536,1.035,7.236,4.563,7.289,1.091,2.756,2.906,6.862,4.429,6.861,1.471,1.154,4.017,5.392,2.068,4.394,3.297,2.492,6.318,4.953,2.799,4.835,2.212,0.572,3.758,5.47,4.172,4.637,3.016,3.532,7.64,1.988,2.732,0.756,2.965,2.54,3.791,3.212,10.343,3.939,4.846,1.141,3.096,4.259,5.74,0.84,1.553,6.765,3.586,0.989,6.564,4.407,4.887,6.76,3.94,2.935,2.09,4.53,4.999,1.295,9.81,4.211,4.098,0.824,6.252,6.146,2.535,0.912,7.357,4.373,2.428,1.493,5.994,3.632,2.356,4.447,1.292,0.802,4.438,1.196,2.301,3.81,2.602,2.614,2.155,4.288,1.859,2.355,2.618,4.614,6.657,1.958,3.863,6.388,4.161,4.113,3.823,2.459,1.028,1.951,4.185,2.42,7.142,1.377,3.366,4.256,5.287,2.528,4.014,3.224,3.561,2.33,2.006,2.196,1.136,2.857,1.383,1.763,3.426,1.845,6.508,0.696,2.403,2.485,1.472,5.788,3.745,4.522,7.859,2.711,3.688,4.25,4.991,10.507,4.051,4.839,5.899,3.164,5.262,8.139,1.721,1.858,3.838,2.498,4.806,2.044,4.915,3.356,3.172,8.648,6.909,4.255,5.459,5.502,5.202,1.679,3.148,6.181,7.11,4.086,1.056,4.242
6/1/61,0.332,2.615,3.041,3.04,2.826,7.266,0.193,4.938,2.822,4.197,2.195,4.408,4.971,4.393,3.335,4.171,3.607,3.441,1.549,3.399,3.284,1.108,2.724,6.049,6.12,3.815,2.712,3.207,9.388,1.78,1.302,0.905,1.273,2.586,1.219,1.992,2.382,4.043,0.396,1.877,13.755,3.157,3.143,2.703,0.64,3.117,4.135,0.678,4.624,3.787,0.291,2.036,4.82,2.144,8.499,1.255,1.081,3.787,1.385,6.28,4.432,3.651,3.848,3.59,4.476,2.269,1.435,1.865,6.174,3.282,1.724,1.535,0.116,3.203,4.321,4.478,2.841,4.73,10.743,2.771,5.708,1.332,1.236,0.276,1.9,1.189,0.474,1.444,2.876,3.92,0.982,3.201,1.573,1.697,2.754,3.316,1.516,7.895,1.759,0.528,2.547,2.198,1.444,2.4,3.379,0.516,3.01,1.107,6.226,1.367,3.269,2.651,6.679,4.244,3.477,2.037,0.957,2.951,3.649,1.359,1.917,8.228,0.285,1.226,1.643,1.524,8.464,3.698,3.09,6.922,5.23,3.991,0.1,3.281,3.731,0.577,1.177,9.964,2.954,1.998,0.852,4.362,3.506,3.832,4.554,3.183,0.516,0.261,0.923,1.302,1.455,1.389,4.017,4.654,0.633,1.77,2.477,0.953,2.525,1.473,0.499,3.78,1.674,3.042,0.57,2.727,9.976,3.349,1.893,14.674,0.637,2.458,1.354,4.21,4.199,3.519,4.562,2.931,8.635,7.289,2.834,1.628,2.824,3.454,3.557,5.605,3.444,0.914,1.682,0.1,0.669,1.942,0.938,1.352,3.63,2.31,0.628,3.574,4.749,2.61,3.871,2.591,7.408,0.189,2.105,3.336,2.55,1.382,3.505,1.683,7.274,0.983,4.965,3.091,2.54,3.973,8.032,0.816,3.963,1.727,3.721,1.69,3.883,3.969,0.383,5.185,4.399,7.855,3.209,1.365,0.999
7/1/61,1.235,0.51,1.756,1.75,0.456,3.998,0.905,3.582,1.361,1.294,0.285,1.68,1.131,2.147,1.001,0.966,2.069,1.265,0.812,0.227,0.34,0.473,1.302,0.697,0.427,0.269,0.816,1.639,4.539,1.638,0.729,0.267,2.299,1.608,0.306,1.723,0.45,0.279,0.812,0.779,2.121,4.052,0.198,0.377,0.321,1.865,1.233,1.655,0.317,0.823,0.026,0.042,0.653,3.111,1.547,0.02,0.616,0.823,1.24,1.611,0.935,0.516,5.078,0.63,2.134,0.988,1.224,2.36,0.971,4.832,1.638,0.578,3.467,0.364,2.263,1.475,0.804,3.01,5.79,2.221,0.156,1.519,0.028,1.431,4.423,0.819,2.754,0.3,2.733,3.163,0.918,1.287,0.393,0.299,4.378,0.151,1.321,0.236,2.544,1.794,2.885,2.127,3.281,5.992,0.853,1.643,1.761,2.977,0.656,0.128,4.709,2.198,0.249,1.168,0.973,4.714,0.352,1.037,1.617,0.239,0.236,3.063,0.085,1.593,0.813,0.276,4.962,0.684,0.27,2.07,1.177,0.762,0.214,5.1,1.502,1.054,0.02,1.159,1.04,0.712,0.454,1.33,2.45,1.793,2.172,1.231,1.644,0.241,1.263,1.37,0.383,0.971,1.865,1.756,1.381,1.616,1.242,0.473,0.816,0.781,2.749,2.157,4.241,0.514,0.737,0.404,3.205,0.351,0.44,6.513,2.095,2.268,0.861,1.458,1.915,0.083,0.361,1.746,0.941,1.309,0.149,2.138,0.473,1.77,0.977,0.74,3.075,1.114,0.965,0.308,0.664,1.076,0.453,0.611,0.311,2.668,2.436,1.742,0.49,1.748,0.703,4.772,0.257,0.508,1.082,1.69,1.927,1.083,0.46,0.254,2.533,0.128,0.752,0.387,1.381,0.481,0.947,2.11,4.241,1.009,1.207,5.819,0.047,0.149,0.788,1.881,2.112,1.983,1.225,0.214,1.15
8/1/61,1.722,2.672,2.433,2.144,2.695,0.766,0.78,0.174,0.349,0.692,0.627,0.869,0.638,2.926,3.885,11.974,1.203,0.6,3.551,2.163,0.971,0.981,4.997,2.748,2.555,0.133,0.278,4.602,2.534,0.501,1.516,0.605,3.387,1.339,0.413,0.806,0.346,0.052,0.295,0.347,0.71,8.723,0.252,0.159,4.417,0.679,2.429,4.779,2.696,3.957,1.01,2.378,0.842,0.977,2.477,0.658,1.01,3.957,0.727,0.961,2.819,1.827,2.681,0.646,0.535,1.325,0.443,1.588,3.311,1.818,1.108,0.776,2.968,1.767,1.685,1.454,0.675,2.59,1.239,2.674,1.037,0.454,0.063,4.284,3.11,2.583,1.829,0.657,7.433,3.391,1.113,2.627,3.448,1.249,0.752,2.431,0.194,0.492,1.707,0.921,1.246,1.191,0.867,1.694,1.388,0.339,2.868,1.268,3.364,0.847,8.027,2.339,1.76,0.69,2.69,0.371,0.413,1.371,1.27,1.569,2.591,2.256,0.557,0.86,2.254,1.738,0.648,5.967,1.388,3.741,3.242,0.953,0.56,6.21,0.612,0.672,2.965,0.63,0.763,0.142,0.817,1.319,0.523,0.43,2.901,0.607,1.707,0.649,0.497,1.795,0.784,3.344,0.578,1.2,1.658,1.109,4.901,0.228,1.446,1.593,0.572,0.8,2.515,3.146,0.095,0.66,1.298,5.724,1.804,2.857,0.853,3.231,0.788,1.466,0.717,0.661,2.032,0.19,0.814,1.62,0.102,2.916,1.876,2.151,0.894,1.174,5.965,0.555,0.791,0.107,1.373,0.775,1.032,1.738,0.836,2.39,0.531,0.969,1.347,0.279,1.059,0.76,2.05,0.628,0.121,1.17,2.527,3.066,4.173,1.445,1.359,2.087,1.528,3.035,0.436,0.878,0.421,1.194,0.818,0.063,2.124,2.398,2.759,1.909,0.782,0.718,2.793,3.568,1.824,0.568,1.404
9/1/61,6.387,5.378,4.712,2.535,1.298,5.26,1.882,5.331,0.515,1.422,2.377,2.64,4.284,4.744,6.709,4.486,10.896,2.821,3.872,9.182,5.03,11.909,8.042,1.681,5.932,7.149,1.134,2.582,1.633,4.126,4.943,0.884,1.997,1.396,2.166,3.768,1.06,0.432,0.874,5.268,2.861,2.322,1.21,1.527,3.292,5.588,4.928,0.341,1.827,2.178,4.713,2.131,1.877,5.207,1.098,2.963,0.971,2.178,3.303,4.138,2.891,5.15,4.557,1.966,0.943,4.585,1.883,7.655,4.177,4.179,1.597,1.014,0.402,2.26,8.598,2.365,0.3,2.546,6.969,4.658,1.446,2.469,4.518,1.822,3.021,4.17,1.893,1.798,5.368,0.61,1.671,1.833,2.637,0.334,6.916,1.309,0.648,0.797,2.738,2.213,2.04,5.877,7.587,4.989,3.974,2.104,3.191,2.752,3.749,5.744,7.075,3.985,0.287,2.832,2.05,5.246,2.113,2.44,2.643,2.052,5.964,1.592,1.248,2.087,2.423,1.262,0.342,6.767,1.953,1.297,1.155,0.918,3.966,13.828,4.894,4.531,6.514,2.258,6.433,1.594,1.674,1.961,0.986,5.717,2.317,6.087,2.143,2.89,1.436,0.9,2.783,2.523,4.792,2.677,3.223,2.75,11.858,0.696,5.28,1.18,1.097,1.484,4.098,3.214,2.264,2.289,4.435,0.411,2.109,2.296,2.233,4.92,2.111,2.733,1.24,0.681,7.464,4.219,4.312,2.713,2.385,4.444,2.261,3.631,3.367,3.587,8.176,4.912,4.571,3.034,1.301,3.355,3.184,4.846,2.511,2.852,3.751,1.91,2.737,0.962,1.866,3.638,3.815,1.9,5.052,0.873,2.315,1.243,1.809,0.751,1.97,2.137,2.602,2.062,1.529,3.8,3.736,3.889,3.898,1.725,1.085,2.576,4.82,6.956,4.207,4.038,5.164,1.301,4.207,2.865,1.893
10/1/61,3.176,0.981,3.162,0.095,0.565,7.9,0.558,2.498,1.87,8.704,0.695,0.783,0.409,3.268,6.939,4.97,1.565,2.31,5.98,2.892,1.392,9.007,0.8,0.95,4.119,3.903,3.794,2.971,3.537,1.854,2.335,2.771,1.801,1.351,3.203,2.007,3.969,0.776,4.34,1.548,2.716,0.862,2.964,0.487,2.279,4.456,1.354,5.516,2.848,3.911,2.995,2.541,3.305,4.347,0.643,7.481,2.117,3.911,0.001,1.526,4.289,0.695,3.282,1.357,2.548,0.706,4.514,0.001,0.492,3.762,3.182,0.254,4.39,2.907,6.762,0.074,0.936,3.55,1.262,5.632,4.758,3.066,2.031,4.717,8.469,0.716,6.409,0.001,6.041,0.723,0.858,0.688,3.644,3.808,2.199,0.001,1.245,2.382,8.461,6.293,0.933,3.29,6.763,1.298,2.344,4.852,1.143,2.972,5.069,3.012,0.353,1.813,1.127,0.919,3.16,2.853,0.481,1.129,11.649,7.156,0.576,1.238,4.554,1.777,0.576,2.678,3.086,7.922,2.915,2.832,0.34,1.71,1.132,3.808,2.228,1.119,7.489,3.027,1.01,0.979,0.495,1.754,3.206,1.789,4.655,2.221,2.85,3.664,2.954,6.453,2.317,1.85,2.339,1.028,2.114,2.098,4.071,0.701,0.707,4.206,3.383,1.127,0.095,5.169,1.289,5.007,1.249,7.188,1.183,1.646,4.384,1.523,1.953,0.839,0.749,0.198,2.738,1.862,1.549,1.857,2.225,1.946,2.252,1.689,5.605,2.822,2.252,3.467,5.277,5.385,0.885,0.954,1.612,2.856,0.574,1.815,3.108,2.764,9.531,2.625,0.675,5.262,2.982,0.929,7.899,0.514,5.293,3.338,2.247,5.494,2.751,6.316,7.808,1.223,1.868,0.598,0.657,4.502,7.366,0.382,2.749,1.632,1.133,0.028,3.23,7.042,1.356,6.103,8.67,2.048,9.172
11/1/61,0.703,2.28,2.17,2.134,3.786,3.018,1.615,3.68,1.352,2.684,3.046,1.849,2.755,0.081,2.047,2.143,2.068,1.812,1.341,2.749,0.656,3.958,4.03,1.846,3.045,0.69,2.164,1.391,2.68,1.418,3.221,0.708,1.344,1.497,0.935,1.859,3.445,1.954,3.212,2.967,3.139,0.791,1.299,4.058,1.928,2.797,1.572,2.47,3.925,2.159,2.227,2.449,0.014,1.886,0.616,0.822,1.183,2.159,0.139,0.619,2.249,0.466,4.638,2.62,0.194,0.016,2.164,0.936,0.292,0.083,2.938,0.788,0.916,2.297,0.241,0.63,1.782,0.64,1.026,6.072,4.434,1.553,2.025,1.359,0.94,0.039,0.68,3.047,1.306,2.749,4.057,2.918,2.028,2.178,1.955,3.967,1.167,0.196,0.014,1.107,2.795,1.82,0.066,1.34,0.202,0.762,1.457,1.21,2.826,2.274,1.58,2.164,1.569,0.802,1.339,0.112,2.385,1.221,0.015,0.074,2.179,3.112,4.64,0.697,2.939,3.283,0.691,4.08,4.019,1.311,1.069,0.022,0.925,2.34,1.387,1.494,3.151,2.094,1.997,0.688,3.124,2.093,1.168,0.663,1.143,0.826,2.569,1.891,2.323,1.887,1.704,0.105,2.56,2.847,1.482,0.62,2.653,2.432,1.612,0.9,0.789,2.782,1.908,2.885,2.65,0.316,2.462,2.053,3.185,2.87,0.723,1.896,3.974,0.761,2.74,1.047,1.089,0.808,4.54,0.014,1.619,2.075,1.966,4.203,0.715,2.986,0.569,0.049,1.251,1.405,1.571,1.645,0.162,1.032,2.971,1.364,2.215,1.876,7.848,1.823,1.456,0.112,0.049,0.7,0.336,0.712,3.446,0.21,2.03,3.506,0.073,1.067,2.645,5.265,4.027,2.018,0.622,2.817,0.356,1.502,1.666,4.274,2.195,0.715,1.108,2.671,1.355,0.895,2.08,1.814,1.291
12/1/61,3.274,0.821,1.837,0.943,1.736,0.246,7.775,0.47,1.785,5.355,1.909,0.607,0.733,1.064,1.576,1.19,0.34,2.591,3.291,1.096,1.273,1.633,2.006,2.122,1.554,1.073,0.431,1.066,1.257,0.573,1.132,2.697,1.634,0.389,0.342,1.257,0.256,1.3,1.265,6.904,2.673,5.631,1.369,1.614,1.221,0.314,2.111,0.391,2.839,4.566,0.433,0.379,0.179,0.565,0.92,8.627,0.322,4.566,1.26,1.809,0.556,1.35,1.971,5.972,1.08,2.092,0.082,0.054,4.129,0.366,1.287,3.713,2.881,1.975,1.068,0.43,1.913,0.159,0.541,1.052,3.294,0.904,0.587,2.395,0.393,2.936,0.966,1.002,0.284,3.225,1.881,2.473,0.981,0.902,3.836,4.103,1.344,0.105,0.261,0.924,1.425,4.748,1.477,2.026,1.611,1.666,0.487,0.088,4.514,2.881,1.847,1.384,2.108,0.776,1.688,0.966,1.211,0.136,0.058,0.307,2.01,1.816,3.063,0.341,0.483,0.678,0.735,1.058,3.231,0.907,1.505,0.365,5.272,1.596,0.833,1.203,2.225,1.855,4.385,0.876,2.84,2.259,3.394,0.773,0.989,0.557,1.14,5.481,1.106,0.096,3.083,2.476,0.637,4.124,1.669,0.82,0.77,1.786,1.012,1.561,2.248,0.165,1.707,0.521,0.832,0.133,0.158,0.602,1.496,6.115,1.241,1.603,1.086,0.18,1.272,1.434,1.228,2.166,1.263,0.158,3.36,7.827,0.545,1.402,1.106,1.733,0.363,0.134,0.238,0.969,2.866,0.089,0.567,2.95,1.431,1.462,3.815,1.908,1.67,2.276,2.98,7.323,0.4,0.628,0.499,1.76,6.779,0.403,1.032,3.718,0.278,0.931,1.771,1.237,0.489,4.119,2.462,3.733,2.387,2.413,2.41,0.669,0.154,2.04,0.391,3.546,0.311,0.085,0.513,7.779,0.988
